depth	lineage	size
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Eubacterium]_siraeum_group__Clostridia_UCG-014__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Ruminococcus]_torques_group__Alistipes__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Ruminococcus]_torques_group__Parabacteroides__Prevotellaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__[Eubacterium]_ventriosum_group__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Acidaminococcus__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Akkermansia__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Alistipes__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Alistipes__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Blautia__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Corynebacteriaceae__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Dialister__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Lachnospira__Roseburia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Lachnospiraceae__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Lachnospiraceae__Paraprevotella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Lachnospiraceae__Roseburia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Lachnospiraceae__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Paraprevotella__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Ruminococcus__Enterobacteriaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Subdoligranulum__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Subdoligranulum__Prevotellaceae_NK3B31_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Tannerellaceae_1__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Akkermansia__Agathobacter__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Akkermansia__Lachnospiraceae__Ruminococcaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Akkermansia__Lachnospiraceae__uncultured_11	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Akkermansia__Parabacteroides__Negativibacillus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__[Eubacterium]_eligens_group__[Eubacterium]_ruminantium_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__[Eubacterium]_eligens_group__Blautia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__[Eubacterium]_siraeum_group__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__[Ruminococcus]_torques_group__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Akkermansia__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Barnesiella__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Blautia__Enterobacteriaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Christensenellaceae_R-7_group__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Dorea__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Enterobacteriaceae__Barnesiella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Hafnia-Obesumbacterium__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Lachnospiraceae__Clostridia_UCG-014	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Parabacteroides__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Parabacteroides__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Ruminococcus__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Ruminococcus__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__Subdoligranulum__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__UCG-002__Dialister	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alistipes__UCG-002__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alloprevotella__Alistipes__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Alloprevotella__Parabacteroides__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Anaerostipes__Lachnospiraceae__Megasphaera	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Anaerostipes__UCG-002__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Bacillales__Planococcaceae__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Bacillales__UCG-002__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Barnesiella__Lachnospiraceae__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Bifidobacterium__Agathobacter__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Bifidobacterium__Christensenellaceae_R-7_group__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Bifidobacterium__Lachnospiraceae__Blautia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Blautia__Lachnospiraceae__Anaerostipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Blautia__Lachnospiraceae__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Blautia__Subdoligranulum__Bifidobacterium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Christensenellaceae_R-7_group__Alistipes__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Christensenellaceae_R-7_group__Coprococcus__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Christensenellaceae_R-7_group__Lachnospiraceae__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Christensenellaceae_R-7_group__Lachnospiraceae__CAG-352	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Christensenellaceae_R-7_group__Lachnospiraceae__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Clostridia_UCG-014__Lachnospiraceae__[Eubacterium]_ruminantium_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Clostridia_UCG-014__Parabacteroides__Barnesiella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Clostridium_sensu_stricto_1__Akkermansia__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Comamonadaceae__Subdoligranulum__[Eubacterium]_ruminantium_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Coprococcus__Phascolarctobacterium__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Corynebacteriaceae__Enterobacteriaceae__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Dialister__Alistipes__Lachnospira	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Dialister__Bifidobacterium__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Dialister__Subdoligranulum__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Alistipes__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Barnesiella__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Christensenellaceae_R-7_group__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Lachnospiraceae__[Eubacterium]_siraeum_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Lachnospiraceae__Alloprevotella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Lachnospiraceae__Muribaculaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Lachnospiraceae__Oscillospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Lachnospiraceae__Providencia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Lachnospiraceae__Roseburia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Pseudomonas__Paraprevotella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Enterobacteriaceae__Subdoligranulum__Enterobacterales	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Fusicatenibacter__Parabacteroides__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospira__Alistipes__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__[Eubacterium]_coprostanoligenes_group__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__[Eubacterium]_eligens_group__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__[Eubacterium]_ruminantium_group__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__[Eubacterium]_siraeum_group__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__[Ruminococcus]_torques_group__[Ruminococcus]_gnavus_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Agathobacter__Akkermansia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Agathobacter__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Agathobacter__Blautia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Agathobacter__Muribaculaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Akkermansia__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Alistipes__Akkermansia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Alistipes__Clostridia_vadinBB60_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Alistipes__Lachnoclostridium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Alistipes__Lachnospira	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Alistipes__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Alistipes__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Alistipes__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Bacillales__[Eubacterium]_eligens_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Bacteroidales__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Blautia__[Eubacterium]_ruminantium_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Blautia__Akkermansia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Blautia__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Blautia__Pseudomonas	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Blautia__Roseburia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Christensenellaceae_R-7_group__Blautia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Christensenellaceae_R-7_group__Lactobacillus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Christensenellaceae_R-7_group__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia_UCG-014__Bacteroidales	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia_UCG-014__Christensenellaceae_R-7_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia_UCG-014__Eisenbergiella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia_UCG-014__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia_UCG-014__RF39	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia_UCG-014__Ruminococcaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Clostridia_UCG-014__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Coprococcus__Clostridia_UCG-014	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Corynebacteriaceae__Dialister	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Dialister__Bifidobacterium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Dialister__Hafnia-Obesumbacterium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Enterobacteriaceae__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Fusobacterium__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Lachnospira__[Eubacterium]_coprostanoligenes_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Lachnospira__Enterobacterales	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Lactobacillus__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Muribaculaceae__Bifidobacterium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Muribaculaceae__Roseburia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Muribaculaceae__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__[Eubacterium]_siraeum_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Barnesiella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Clostridia_UCG-014	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Megasphaera	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Muribaculaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Prevotellaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Pseudomonas	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Parabacteroides__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Prevotella_9__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Prevotella_9__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Prevotella_9__Blautia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Prevotellaceae_UCG-001__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Pseudomonas__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__RF39__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Roseburia__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Roseburia__Planococcaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Roseburia__Subdoligranulum	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Ruminococcaceae__Enterobacteriaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Ruminococcus__Bifidobacterium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Ruminococcus__Lachnospira	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Ruminococcus__Ruminococcaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Subdoligranulum__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Subdoligranulum__Akkermansia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Subdoligranulum__Roseburia	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Subdoligranulum__Ruminococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__Sutterella__Dialister	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__UCG-002__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Lachnospiraceae__UCG-002__Prevotellaceae_UCG-001	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Morganella__Clostridia_UCG-014__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Morganella__Lachnospiraceae__Streptococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__[Eubacterium]_ruminantium_group__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__[Eubacterium]_siraeum_group__Streptococcus	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Alistipes__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Alistipes__Bifidobacterium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Alistipes__UCG-002	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Lachnospiraceae__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Lachnospiraceae__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Lachnospiraceae__Clostridia_UCG-014	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Lachnospiraceae__Erysipelatoclostridium	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parabacteroides__Lachnospiraceae__uncultured_11	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Paraprevotella__Lachnospiraceae__Clostridia_UCG-014	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Paraprevotella__Lachnospiraceae__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Paraprevotella__Parabacteroides__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Paraprevotella__Pseudomonas__Enterobacteriaceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Parasutterella__UCG-002__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Phascolarctobacterium__Bifidobacterium__[Eubacterium]_coprostanoligenes_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Prevotella_7__Parabacteroides__Tannerellaceae_1	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Prevotella_9__Dialister__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Prevotella_9__Incertae_Sedis__Sutterella	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Prevotellaceae__Lachnospiraceae__Parabacteroides	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Prevotellaceae_UCG-001__Lachnospiraceae__[Eubacterium]_eligens_group	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Providencia__Pseudomonas__Agathobacter	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Pseudomonas__Christensenellaceae_R-7_group__Lachnospiraceae	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Pseudomonas__Enterobacteriaceae__Alistipes	1
6	Bacteroides__Escherichia-Shigella__Faecalibacterium__Pseudomonas__Enterobacteriaceae__Lachnospiraceae	1
